Lab 11: Working with Raster Data - Part 2 Answers
Mason Harris
04/23/19

Exercise 1: In ArcMap
Mean - 27.36
Standard Deviation - 1.22
Sample Size - 34606


OBJECTID,pointid,grid_code,POINT_X,POINT_Y
5910,5910,27.9849987,-88.176300048828125,28.493618011474723
5911,5911,27.9599991,-88.134628295898438,28.493618011474723
5912,5912,27.9200001,-88.092956542968750,28.493618011474723
5913,5913,27.3899994,-87.426208496093750,28.493618011474723
5914,5914,27.6800003,-87.384536743164062,28.493618011474723
5915,5915,27.6800003,-87.342864990234375,28.493618011474723
5916,5916,27.6399994,-87.301193237304688,28.493618011474723
5917,5917,27.4849987,-87.259521484375000,28.493618011474723
5918,5918,27.3850002,-87.217849731445313,28.493618011474723
5919,5919,27.3249989,-87.176177978515625,28.493618011474723
5920,5920,27.1399994,-87.134506225585938,28.493618011474723
5921,5921,27.0349998,-87.092834472656250,28.493618011474723
5922,5922,27.4449997,-87.051162719726563,28.493618011474723
5923,5923,27.4799995,-87.009490966796875,28.493618011474723
5924,5924,27.5499992,-86.967819213867188,28.493618011474723
5925,5925,27.5299988,-86.926147460937500,28.493618011474723
5926,5926,27.5149994,-86.884475708007813,28.493618011474723
5927,5927,27.5049992,-86.842803955078068,28.493618011474723
5928,5928,27.6250000,-86.759460449218693,28.493618011474723
5929,5929,27.6250000,-86.717788696289006,28.493618011474723
5930,5930,27.5399990,-86.676116943359318,28.493618011474723
5931,5931,27.5399990,-86.634445190429631,28.493618011474723
5932,5932,27.5749989,-86.592773437499943,28.493618011474723
5933,5933,27.5799999,-86.551101684570256,28.493618011474723
5934,5934,27.7199993,-86.426086425781136,28.493618011474723
5935,5935,27.7199993,-86.384414672851562,28.493618011474723
5936,5936,26.8299999,-86.009368896484375,28.493618011474723
5937,5937,26.8299999,-85.967697143554688,28.493618011474723
5938,5938,27.0649986,-85.926025390625000,28.493618011474723
5939,5939,26.9899998,-85.884353637695313,28.493618011474723
5940,5940,26.9749985,-85.842681884765625,28.493618011474723
5941,5941,27.3649998,-85.675994873046818,28.493618011474723
5942,5942,27.3649998,-85.634323120117131,28.493618011474723
5943,5943,27.1299992,-85.384292602538949,28.493618011474723
5944,5944,27.1299992,-85.342620849609375,28.493618011474723
5945,5945,27.4399986,-85.175933837890625,28.493618011474723
5946,5946,27.4399986,-85.134262084960938,28.493618011474723
5947,5947,26.6549988,-84.800888061523438,28.493618011474723
5948,5948,26.6549988,-84.759216308593693,28.493618011474723
5949,5949,26.4249992,-84.717544555664006,28.493618011474723
5950,5950,26.4899998,-84.675872802734318,28.493618011474723
5951,5951,26.8400002,-84.634201049804631,28.493618011474723
5952,5952,26.2799988,-83.800765991210938,28.493618011474723
5953,5953,26.2799988,-83.759094238281250,28.493618011474723
5954,5954,26.6250000,-83.717422485351506,28.493618011474723
5955,5955,26.6299992,-83.675750732421818,28.493618011474723
5956,5956,26.5749989,-83.634078979492131,28.493618011474723
5957,5957,26.0249996,-83.592407226562443,28.493618011474723
5958,5958,26.0949993,-83.550735473632756,28.493618011474723
5959,5959,26.5049992,-83.509063720703068,28.493618011474723
5960,5960,26.7399998,-83.467391967773381,28.493618011474723
5961,5961,26.7449989,-83.425720214843693,28.493618011474723
5962,5962,26.5749989,-83.384048461914006,28.493618011474723
5963,5963,26.3999996,-83.342376708984261,28.493618011474723
5964,5964,26.3699989,-83.300704956054574,28.493618011474723
5965,5965,26.5649986,-83.259033203125000,28.493618011474723
5966,5966,26.5799999,-83.217361450195313,28.493618011474723
5967,5967,26.5049992,-83.175689697265625,28.493618011474723
5968,5968,26.4599991,-83.134017944335938,28.493618011474723
5969,5969,26.3949986,-83.092346191406250,28.493618011474723
5970,5970,26.3099995,-83.050674438476562,28.493618011474723
5971,5971,26.1449986,-83.009002685546875,28.493618011474723
5972,5972,25.9300003,-82.967330932617188,28.493618011474723
5973,5973,25.7899990,-82.925659179687500,28.493618011474723
5974,5974,25.6949997,-82.883987426757813,28.493618011474723
5975,5975,25.0000000,-82.842315673828125,28.493618011474723
5976,5976,24.9300003,-82.800643920898438,28.493618011474723
5977,5977,24.9200001,-82.758972167968750,28.493618011474723
5978,5978,24.5399990,-82.717300415039063,28.493618011474723
5979,5979,24.3799992,-82.675628662109318,28.493618011474723
5980,5980,24.1299992,-82.633956909179631,28.493618011474723
5981,5981,26.0100002,-80.758728027343750,28.493618011474723
5982,5982,26.0100002,-80.717056274414063,28.493618011474723
5983,5983,25.7049999,-80.675384521484375,28.493618011474723
5984,5984,26.4699993,-80.550369262695256,28.493618011474723
5985,5985,26.4749985,-80.508697509765568,28.493618011474723
5986,5986,26.5249996,-80.467025756835881,28.493618011474723
5987,5987,26.5100002,-80.425354003906193,28.493618011474723
5988,5988,26.5849991,-80.383682250976506,28.493618011474723
5989,5989,26.5849991,-80.342010498046818,28.493618011474723
5990,5990,26.5649986,-80.300338745117131,28.493618011474723
5991,5991,26.6299992,-80.258666992187443,28.493618011474723
5992,5992,27.0949993,-95.052139282226506,28.451946258544922
5993,5993,27.0999985,-95.010467529296818,28.451946258544922
5994,5994,27.1749992,-94.968795776367131,28.451946258544922
5995,5995,27.1399994,-94.927124023437443,28.451946258544922
5996,5996,27.1299992,-94.885452270507756,28.451946258544922
5997,5997,26.6599998,-90.759948730468693,28.451946258544922
5998,5998,26.7249985,-90.718276977539006,28.451946258544922
5999,5999,26.8999996,-90.676605224609318,28.451946258544922
6000,6000,27.0149994,-90.634933471679574,28.451946258544922
6001,6001,27.0399990,-90.593261718749886,28.451946258544922
6002,6002,27.0299988,-90.551589965820313,28.451946258544922
6003,6003,27.1999989,-90.509918212890625,28.451946258544922
6004,6004,27.2500000,-90.468246459960937,28.451946258544922
6005,6005,26.9899998,-90.426574707031250,28.451946258544922
6006,6006,26.9849987,-90.384902954101563,28.451946258544922
6007,6007,27.1099987,-90.343231201171875,28.451946258544922
6008,6008,27.1800003,-90.301559448242188,28.451946258544922
6009,6009,27.1549988,-90.259887695312500,28.451946258544922
6010,6010,27.1599998,-90.218215942382813,28.451946258544922
6011,6011,27.2500000,-90.176544189453125,28.451946258544922
6012,6012,27.1350002,-90.134872436523438,28.451946258544922
6013,6013,27.2299995,-90.093200683593750,28.451946258544922
6014,6014,27.4699993,-90.051528930664063,28.451946258544922
6015,6015,27.6649990,-90.009857177734375,28.451946258544922
6016,6016,27.8249989,-89.968185424804631,28.451946258544922
6017,6017,27.9200001,-89.926513671874943,28.451946258544922
6018,6018,27.9449997,-89.884841918945256,28.451946258544922
6019,6019,27.9699993,-89.843170166015568,28.451946258544922
6020,6020,27.7150002,-89.801498413085881,28.451946258544922
6021,6021,27.5999985,-89.759826660156193,28.451946258544922
6022,6022,27.5749989,-89.718154907226506,28.451946258544922
6023,6023,27.4349995,-89.676483154296818,28.451946258544922
6024,6024,27.2349987,-89.634811401367131,28.451946258544922
6025,6025,27.0999985,-89.593139648437386,28.451946258544922
6026,6026,27.1899986,-89.551467895507699,28.451946258544922
6027,6027,27.3799992,-89.509796142578125,28.451946258544922
6028,6028,27.3699989,-89.468124389648437,28.451946258544922
6029,6029,27.1599998,-89.426452636718750,28.451946258544922
6030,6030,27.2299995,-89.384780883789063,28.451946258544922
6031,6031,27.2500000,-89.343109130859375,28.451946258544922
6032,6032,26.7849998,-89.009735107421875,28.451946258544922
6033,6033,27.0450001,-88.968063354492188,28.451946258544922
6034,6034,27.2600002,-88.926391601562443,28.451946258544922
6035,6035,27.2199993,-88.884719848632756,28.451946258544922
6036,6036,27.1399994,-88.843048095703068,28.451946258544922
6037,6037,27.0649986,-88.801376342773381,28.451946258544922
6038,6038,26.4799995,-88.759704589843693,28.451946258544922
6039,6039,26.4650002,-88.718032836914006,28.451946258544922
6040,6040,26.9599991,-88.551345825195199,28.451946258544922
6041,6041,26.9599991,-88.509674072265511,28.451946258544922
6042,6042,26.9599991,-88.468002319335937,28.451946258544922
6043,6043,26.9300003,-88.426330566406250,28.451946258544922
6044,6044,26.9799995,-88.384658813476562,28.451946258544922
6045,6045,27.1449986,-88.342987060546875,28.451946258544922
6046,6046,27.4749985,-88.301315307617188,28.451946258544922
6047,6047,27.7799988,-88.259643554687500,28.451946258544922
6048,6048,27.9300003,-88.217971801757813,28.451946258544922
6049,6049,28.0499992,-88.176300048828125,28.451946258544922
6050,6050,28.0900002,-88.134628295898438,28.451946258544922
6051,6051,28.0249996,-88.092956542968750,28.451946258544922
6052,6052,27.8299999,-88.051284790039063,28.451946258544922
6053,6053,27.8050003,-88.009613037109375,28.451946258544922
6054,6054,27.8099995,-87.967941284179688,28.451946258544922
6055,6055,27.8099995,-87.926269531250000,28.451946258544922
6056,6056,27.2549992,-87.467880249023324,28.451946258544922
6057,6057,27.2549992,-87.426208496093750,28.451946258544922
6058,6058,27.2549992,-87.384536743164062,28.451946258544922
6059,6059,27.2099991,-87.342864990234375,28.451946258544922
6060,6060,27.6449986,-87.301193237304688,28.451946258544922
6061,6061,27.6549988,-87.259521484375000,28.451946258544922
6062,6062,27.6049995,-87.217849731445313,28.451946258544922
6063,6063,27.4300003,-87.176177978515625,28.451946258544922
6064,6064,27.2799988,-87.134506225585938,28.451946258544922
6065,6065,27.3199997,-87.092834472656250,28.451946258544922
6066,6066,27.1999989,-87.051162719726563,28.451946258544922
6067,6067,26.9249992,-87.009490966796875,28.451946258544922
6068,6068,26.7549992,-86.967819213867188,28.451946258544922
6069,6069,26.6949997,-86.926147460937500,28.451946258544922
6070,6070,27.4399986,-86.759460449218693,28.451946258544922
6071,6071,27.4399986,-86.717788696289006,28.451946258544922
6072,6072,27.6299992,-86.676116943359318,28.451946258544922
6073,6073,27.6299992,-86.634445190429631,28.451946258544922
6074,6074,27.6199989,-86.592773437499943,28.451946258544922
6075,6075,27.7399998,-86.467758178710824,28.451946258544922
6076,6076,27.7399998,-86.426086425781136,28.451946258544922
6077,6077,27.7199993,-86.384414672851562,28.451946258544922
6078,6078,27.6749992,-86.342742919921875,28.451946258544922
6079,6079,27.6049995,-86.301071166992188,28.451946258544922
6080,6080,27.5699997,-86.259399414062500,28.451946258544922
6081,6081,26.3949986,-85.634323120117131,28.451946258544922
6082,6082,26.6549988,-85.592651367187443,28.451946258544922
6083,6083,27.3149986,-85.550979614257756,28.451946258544922
6084,6084,27.6700001,-85.509307861328068,28.451946258544922
6085,6085,26.5499992,-85.425964355468636,28.451946258544922
6086,6086,26.5499992,-85.384292602538949,28.451946258544922
6087,6087,27.1700001,-85.175933837890625,28.451946258544922
6088,6088,27.1700001,-85.134262084960938,28.451946258544922
6089,6089,25.5799999,-85.092590332031250,28.451946258544922
6090,6090,25.4650002,-85.050918579101563,28.451946258544922
6091,6091,24.4849987,-85.009246826171875,28.451946258544922
6092,6092,24.4849987,-84.967575073242188,28.451946258544922
6093,6093,26.9449997,-84.925903320312500,28.451946258544922
6094,6094,26.9449997,-84.884231567382813,28.451946258544922
6095,6095,26.6250000,-84.550857543945256,28.451946258544922
6096,6096,26.6800003,-84.509185791015568,28.451946258544922
6097,6097,26.7349987,-84.467514038085881,28.451946258544922
6098,6098,26.4049988,-84.425842285156193,28.451946258544922
6099,6099,26.3499985,-84.384170532226449,28.451946258544922
6100,6100,26.0999985,-84.342498779296761,28.451946258544922
6101,6101,26.3099995,-84.300827026367188,28.451946258544922
6102,6102,26.0599995,-84.259155273437500,28.451946258544922
6103,6103,26.0399990,-84.217483520507813,28.451946258544922
6104,6104,26.5900002,-83.842437744140625,28.451946258544922
6105,6105,26.6849995,-83.800765991210938,28.451946258544922
6106,6106,26.7999992,-83.759094238281250,28.451946258544922
6107,6107,26.8499985,-83.717422485351506,28.451946258544922
6108,6108,26.7649994,-83.675750732421818,28.451946258544922
6109,6109,26.4899998,-83.634078979492131,28.451946258544922
6110,6110,26.4899998,-83.592407226562443,28.451946258544922
6111,6111,26.1549988,-83.509063720703068,28.451946258544922
6112,6112,26.7299995,-83.467391967773381,28.451946258544922
6113,6113,26.9249992,-83.425720214843693,28.451946258544922
6114,6114,26.8699989,-83.384048461914006,28.451946258544922
6115,6115,26.8099995,-83.342376708984261,28.451946258544922
6116,6116,26.4749985,-83.217361450195313,28.451946258544922
6117,6117,26.4650002,-83.175689697265625,28.451946258544922
6118,6118,26.4799995,-83.134017944335938,28.451946258544922
6119,6119,26.3750000,-83.092346191406250,28.451946258544922
6120,6120,26.2249985,-83.050674438476562,28.451946258544922
6121,6121,26.1350002,-83.009002685546875,28.451946258544922
6122,6122,25.9549999,-82.967330932617188,28.451946258544922
6123,6123,25.6899986,-82.925659179687500,28.451946258544922
6124,6124,25.6899986,-82.883987426757813,28.451946258544922
6125,6125,25.4099998,-82.842315673828125,28.451946258544922
6126,6126,24.5949993,-82.800643920898438,28.451946258544922
6127,6127,24.7549992,-82.758972167968750,28.451946258544922
6128,6128,24.5049992,-82.717300415039063,28.451946258544922
6129,6129,24.1599998,-82.675628662109318,28.451946258544922
6130,6130,26.2899990,-80.758728027343750,28.451946258544922
6131,6131,26.2899990,-80.717056274414063,28.451946258544922
6132,6132,25.7649994,-80.633712768554688,28.451946258544922
6133,6133,25.7649994,-80.592041015624943,28.451946258544922
6134,6134,26.5450001,-80.550369262695256,28.451946258544922
6135,6135,26.5450001,-80.508697509765568,28.451946258544922
6136,6136,26.6199989,-80.467025756835881,28.451946258544922
6137,6137,26.5649986,-80.425354003906193,28.451946258544922
6138,6138,26.5900002,-80.383682250976506,28.451946258544922
6139,6139,26.6099987,-80.342010498046818,28.451946258544922
6140,6140,26.5900002,-80.300338745117131,28.451946258544922
6141,6141,26.5849991,-80.258666992187443,28.451946258544922
6142,6142,25.6499996,-95.510528564453125,28.410274505615348
6143,6143,25.6499996,-95.468856811523438,28.410274505615348
6144,6144,26.5049992,-95.427185058593750,28.410274505615348
6145,6145,26.8099995,-95.385513305664063,28.410274505615348
6146,6146,27.1849995,-95.343841552734375,28.410274505615348
6147,6147,27.1849995,-95.302169799804688,28.410274505615348
6148,6148,27.3699989,-95.260498046875000,28.410274505615348
6149,6149,26.9300003,-95.052139282226506,28.410274505615348
6150,6150,27.0949993,-95.010467529296818,28.410274505615348
6151,6151,27.1299992,-94.968795776367131,28.410274505615348
6152,6152,27.1099987,-94.927124023437443,28.410274505615348
6153,6153,27.0399990,-94.885452270507756,28.410274505615348
6154,6154,26.9499989,-94.843780517578068,28.410274505615348
6155,6155,26.9499989,-94.802108764648324,28.410274505615348
6156,6156,27.0149994,-91.176666259765625,28.410274505615348
6157,6157,27.0149994,-91.134994506835938,28.410274505615348
6158,6158,26.8499985,-90.801620483398381,28.410274505615348
6159,6159,26.9049988,-90.759948730468693,28.410274505615348
6160,6160,26.9099998,-90.718276977539006,28.410274505615348
6161,6161,26.8649998,-90.676605224609318,28.410274505615348
6162,6162,26.8449993,-90.634933471679574,28.410274505615348
6163,6163,26.7849998,-90.593261718749886,28.410274505615348
6164,6164,26.9399986,-90.551589965820313,28.410274505615348
6165,6165,27.0999985,-90.509918212890625,28.410274505615348
6166,6166,27.2249985,-90.468246459960937,28.410274505615348
6167,6167,27.1999989,-90.426574707031250,28.410274505615348
6168,6168,27.1149998,-90.384902954101563,28.410274505615348
6169,6169,27.0299988,-90.343231201171875,28.410274505615348
